gene,Day0,Day10,Day2,Day4
Krt18,1.0276759193627887,0.9381413705829995,1.1308267319539445,1.6121679842167325
Krt19,1.1393450208877651,1.3240269973072472,1.3241859179571485,1.7428942294930667
Krt20,,1.6119262929939502,1.2687174885153158,1.246785557353581
Krt23,1.0150472987843069,1.5621323757372843,1.443729546243323,
Krt7,1.1068930452037147,1.6200981277639703,1.1939078447364087,1.8049477477681997
Krt8,1.1720776752215813,0.609538519671295,1.187288567303769,1.6645382962711819
Krtcap3,0.8901219379380543,1.459526118403108,1.099693920625779,1.8143132715883235
Ky,,1.5116100550770355,,0.7637665413481032
Kynu,,,1.2744052207122594,1.9461566191026354
L1cam,,1.3798627013536033,1.1227400861260417,1.4485254048228102
L1td1,0.4126346822122112,1.7440196961422993,1.267724176999347,2.129479643534314
Lacc1,1.0310495315417352,1.0700785760502796,1.319562324854254,1.076535456654676
Lad1,1.2060354374871562,1.317762223952457,1.150157950355159,2.006675614696704
Lama1,1.3516289376000317,0.2817071259165538,1.1628916926459687,1.1578321432759433
Lamb1,1.0708456947569298,0.2832642068397068,1.1104422394243514,1.6337762039440142
Lamb3,,1.2948885490627535,,1.7975575438598308
Lamc2,1.1307413266701405,1.3527150968926405,1.1712431981834601,1.504523484787474
Lamp5,,1.366850637571785,,1.4695270912737788
Laptm5,1.1376958541987965,,1.4477033809885624,
Large2,0.0014500663952330647,1.4916044448141363,0.973838018751656,1.5300487736388986
Larp6,,1.5273235694621943,,
Layn,,1.5124099441379668,1.1351585765207275,
Lbp,,1.4080270412754887,1.119313382120507,1.3261287011759884
Lbx1,,1.3350231587571606,,1.2860108234395355
Lce6a,,,1.904805462925688,2.929439200170526
Lcp1,1.5637335899281837,1.3113666619111974,1.4931441650033064,1.4728678232862176
Lctl,1.4748891447507213,,,
Ldb2,,1.4239426281403398,,
Ldc1,1.1345666333332884,1.12125370460511,,2.1666282337219944
Ldhc,0.9310850500008974,1.3806704453559637,1.05083549106565,1.8759461175119339
Ldlrap1,1.0938894161669401,1.054633990800711,1.1456116030663468,1.5450264695499425
Ldoc1,1.70038462485698,,1.0799720392964514,
Leap2,,,,1.8015258481263694
Lect2,,,,2.287995149071936
Lefty1,1.1213588634121698,1.3935060095552763,1.3239913198761006,1.4146250071544988
Lemd1,,1.376699134492197,,1.2816628957073837
Lfng,1.4422519121217732,1.524312228805182,1.0275650993876009,1.1628548666172143
Lgals2,1.7094536302872314,0.291997214585357,1.871443622013984,1.8818236534586907
Lgals3,1.2795968991077633,1.243285552785509,1.271466510177528,1.5896789531965791
Lgals3bp,1.19474319402907,1.3318599637831148,1.0799600841597223,1.3396709215603653
Lgals4,1.0645652157531864,1.3388701837962995,1.217580239987456,1.1205086596065055
Lgals9,1.6238506392633498,0.9959455960955633,1.746284617393523,1.7425586320138065
Lgi2,1.007046291653864,1.3075338550908002,0.9660981815805979,1.1292168582514492
Lgi3,,1.4181646174415932,,
Lgi4,,1.4906947196772131,,1.0755106693742449
Lhfp,1.2487367605328086,1.3020798643900868,0.9800419929494787,1.297976052637659
Lhfpl2,1.4318428912582397,0.6214746927808044,1.0836529020259265,1.1586422409262496
Lhfpl3,,1.3812794203126428,,
Lhfpl5,1.3355046567496562,1.6478967251545558,,1.4481887846373616
Lhx1,1.164466781611487,1.349032688034046,1.3870286102777378,1.172870592178192
Lhx1os,,1.4385989397916727,1.3364072981833026,1.2536109993102384
Lhx3,,1.322929940195723,,1.238285962124114
Lhx4,,1.2648482244585315,,1.515763551029694
Lhx5,,1.3237664762714947,,1.2919584924294507
Lif,1.0635182256109883,1.3667832581504535,1.1532613917842813,1.5156248523241427
Lim2,,1.973491375837887,,
Limch1,1.3333426648059814,1.0870414272341973,1.111599780281368,1.0895127058993694
Lingo1,1.1325939624322798,1.3768862237045298,0.991852229907389,1.3288778612203265
Lingo2,,1.4256263135041805,,
Lingo3,,1.432808856365105,,
Lipc,1.6714911833264432,1.5529418991761526,,
Lipg,1.1384972694191307,1.159652700978891,1.3068369154325217,1.1275643188493096
Liph,1.2344006290737937,1.3765403724441245,1.004890109546103,
Llgl2,0.3550372410310816,1.337267969368512,1.0880753403578642,1.6053742942251685
Lmcd1,,1.75407891243513,,
Lmo1,1.080738826633143,1.3154503918684277,1.045566363114256,1.0590228282777365
Lmo2,1.5363203753154788,1.2830449179040957,1.1521281928714673,1.3262747284330991
Lmo7,1.1108894997613885,1.4330833520500683,1.0760939893965509,1.5893794503213998
Lmx1a,,,1.5689313338244089,
Lmx1b,1.0468140162503887,1.1966188772907151,1.2205975261976265,1.3657662753044695
Lncenc1,0.8505449595117303,1.2539051029232489,1.1277752694214929,1.675405811498619
Lockd,0.4546833455437874,1.1249890677507373,1.0406228534892947,1.3618385864401144
Lonrf2,,1.324655441602077,1.0581613840457118,1.2402581265092494
Lonrf3,1.0931859905590964,1.2756703876470086,1.391208396260137,1.1297056567072885
Lor,1.2241083694024486,0.6390914149669321,1.2556145812454993,1.4746503925421417
Lpar1,1.329611615193689,1.1503551209305443,1.0339569072251098,1.3113172422687558
Lpar3,1.8313513131612624,1.5363968392054956,1.2377531223187155,1.8455548923104077
Lpar4,0.9982832565755235,1.5342308771302504,1.027600409866167,1.0591441626597196
Lpcat4,1.178906209464341,0.6572301879496658,1.2658223498901287,1.4274957995954762
Lpin3,0.9628559506599244,1.2869824810212624,1.1314883962803983,1.797709375541003
Lrat,,1.3768797891875448,,1.1538685866025424
Lratd1,,1.3537127309486177,,1.4242312705174058
Lratd2,1.6643837124417782,1.2291991339927189,1.166052923375012,1.1818672308607998
Lrfn1,0.8519423777177628,1.3302978005586534,1.1351579376947933,1.0594038598075295
Lrfn2,,1.1431299763636655,,1.6138543858518724
Lrfn5,,1.2276649414743832,1.0701241681899687,1.392369250497466
Lrp2,1.0365031446427948,1.6354575098241921,1.1273935764884642,1.6076877314673927
Lrr1,0.30079009594496514,1.086965132036833,1.058293372211165,1.391633458265777
Lrrc24,,1.35155156898861,,1.4190475666953914
Lrrc38,1.4846732419007085,1.8195299653896735,1.894919889311553,1.8936102897907543
Lrrc3b,,1.3362944324314963,,
Lrrc4c,,1.2849895089863812,,1.3320656573007528
Lrrc7,,1.361930113275709,,1.1608809196301657
Lrrc75b,,1.3576982226882341,,1.496679661333079
Lrriq4,0.9651832615542006,,1.3675831502026137,
Lrrk1,1.3602960378128461,1.0094882223379558,1.054322200895373,1.141309439217169
Lrrn1,1.0169119385346395,1.3334588799096447,1.3294714398660712,1.0128539312213898
Lrrn3,,1.351785542983985,,1.284170082533908
Lrrtm1,,1.3077413228904784,,0.553085535605547
Lrrtm3,1.0916993281369478,1.2196396981731745,1.0130497000116157,1.4261889109682038
Lrrtm4,,1.2927410431032114,,1.3227265622029878
Lrtm1,,,,1.5907308801267503
Lsp1,,1.0899615006009555,1.3265925433147698,1.114231338351126
Lst1,1.5118188338881833,1.1158546748823952,,
Ltb,1.2876236520481579,1.5097196188711768,1.614937217389437,
Ltbp1,1.1357248605029862,1.4159118036365401,1.1580763188204108,1.1655753691626602
Ltbr,1.3034767913084622,0.9456369574714641,1.2027957890601972,1.4415549586927419
Ltk,,1.2133765025152923,,1.4085559553436493
Luzp2,,1.2793056943312295,,1.6733094352510691
Ly6g2,2.436691963204285,1.421438332411567,2.1374324973689434,2.1853548433796464
Ly6k,1.1388184848015366,1.2394998301222022,1.199355054137305,1.5790007272695794
Ly96,,1.3920279906908477,1.1865295704799943,1.1310632856119867
Lyn,1.272079776360099,1.3989393605162164,1.1891400335594797,1.5428102285104146
Lypd1,,1.2893830218730082,,1.3379024281806886
Lypd6,1.377120663031795,1.026767890251298,1.1784398787522576,1.3013673375991803
Lypd8,,1.5032465510567727,,
Lyve1,,1.49717457478416,,
Lzts1,1.0901865283400556,1.316314527793505,,1.1186117764512473
M1ap,1.0737650785431418,,1.1044742710677298,1.3578717868613848
Mab21l1,,1.4290030642491334,,1.6351969290612125
Mab21l2,,1.310130246774883,,1.5632195450358553
Mab21l3,1.3466478235501473,1.41440458510645,,
Madcam1,1.0782885488704246,,1.4207505865437635,
Maf,1.378069425186864,1.1071490769148815,1.1150230759722675,1.0412020721969002
Mafa,1.252090958594296,1.2577674959714629,1.0729341520654856,1.371045351504186
Mafk,1.098958468907923,1.3587931607817822,0.993716975915074,1.2017348445869955
Magee1,1.330760074755539,1.2394245446717116,1.117519271955375,1.2343377579675268
Magee2,,1.410033475549835,,1.0937119859158373
Magel2,,1.3593401387670012,1.0790829638723525,1.4954535973536918
Majin,1.3255186068841387,,,
Mall,,1.4051466429746728,1.1753771513260498,
Mamdc2,,1.2275161903587224,,1.373154911785712
Maml2,1.4923507409368963,1.269076763004972,1.2278151566591249,1.0930980976440705
Mamld1,,1.092418785990649,1.5833953509597227,1.0537246963980724
Man1a,1.1143025228212609,0.8892263924055682,1.176804425480086,1.3959102388495095
Man2b2,1.2553401556986554,1.297642928729762,1.1182593793746758,1.3317977512710537
Manba,1.2983032739621196,1.2875363715743826,1.1315398835675097,1.5257280294335736
Maneal,0.3836916877437432,1.322454835007837,0.9230525821073112,1.0351706796081666
Mansc1,,1.2277850507517594,1.1883929510804048,1.551044190758357
Mansc4,1.3112212412701099,1.8919445819571463,,1.47979872564132
Map3k13,1.0861255286024987,1.2290716306403104,1.0664198037630117,1.3565823298140494
Map3k5,1.075981346136135,1.2327139995009757,1.171118979139212,1.5527697263775782
Map6d1,,1.3443042051639984,,1.1539004871687666
Map7d2,0.7657395428487875,1.3329352661480804,1.0813549286502144,1.0663405930337075
Mapk10,1.248223887039315,1.2461168684138153,1.0258722899104242,1.4126706862096794
Mapk13,0.824592203650297,1.31992062499127,1.2097061576331771,1.3480610313431365
Mapk4,0.7857089089797409,1.3224776582254874,0.9781457565536021,1.0772859431326651
Mapk8ip2,0.44930895914362573,1.3186063209528616,0.9877459372787677,1.1449090606104153
Mapt,1.0675495588650896,1.1832426353231198,1.1042339640088543,1.3060911055924596
March1,,1.337339525976541,,0.9753161018184926
March11,1.2698555183237923,1.4214971534877916,,1.313070770804858
March4,,1.3753881319890964,,1.4159893099031633
Marveld2,1.1496636173283312,1.3416023158030612,1.2937180218755338,1.8169463307611704
Marveld3,1.1466954549113748,1.3474066889747844,,1.0764705939035593
Masp1,,1.0881613977623583,1.4158135462307904,1.0958391788076876
Matn4,,1.4233054997332573,,
Mb,1.560649992169522,,,
Mc5r,,1.3660422901586247,,
Mcm10,0.14121686858836163,1.387156316160464,0.9976582765973003,1.332620744214503
Mctp2,1.0447885703014572,1.3657415449948243,1.134751123985036,1.3222599195951892
Mdga2,,1.168456700042845,,1.3805281215826675
Mef2b,0.9917504439641697,1.3160588931909987,1.2673202807825135,1.0477074386665144
Megf10,,1.3563220396820008,,1.3826370234880854
Megf11,1.1647256154497283,1.3058414910668465,,1.304107647371677
Meig1,,1.3086513546032827,,
Meioc,1.0001044914441986,,1.3386732365669063,1.1676644634431987
Meis1,1.3378106472111884,0.6478379568236454,1.1330701398398453,1.0049732934884814
Meis3,1.680210050852081,0.6633785269136158,1.0547093744285867,1.053028133477758
Melk,0.0014500663952330647,1.5131301733153768,1.1320533009863993,1.362894757547547
Meox1,,,1.3792505507924941,
Mep1b,1.3838759445624256,,,
Mesp2,,,1.385354389040062,
Mettl7a2,,1.4538799142247794,,1.7571161967205886
Mfap2,1.3549809086422282,1.3318640517551736,1.0451246151102787,1.0313537533752188
Mfap4,1.261780977846961,1.4932173953692276,1.244079647042042,1.1781312051879502
Mfng,1.0448589898307148,1.4576156716671758,1.0875859535918466,1.1767155667436822
Mfsd2a,,1.4198097372882545,1.2373101423028978,1.1264462308820402
Mgat4c,,1.3878125429773367,,1.7059755548939306
Mgll,1.404805246894924,1.1945623029109425,1.1600497003556796,1.1258217346466712
Mgst1,0.7698690662760107,1.3299253216918263,1.1317887316251212,1.1633221648048087
Mgst2,1.2100818911197633,0.7256154266184619,1.5468801396691316,1.7567766934747444
Mia,1.2003924823631842,1.4692971078896375,1.2490442231173704,1.0151703776498096
Mical1,0.7225194526000994,1.3459476653934648,1.059874342594758,1.0165419997426985
Micall2,1.2030566427240088,1.2044884429264735,1.1719593367661256,1.323300711470947
Mid1,1.1319912193047887,1.0633553606783375,1.2380451268866302,1.31344033974883
Mid2,,1.3038030463687105,,1.1669584852136294
Minar1,,1.3150886067919203,,1.2249937487131202
Minar2,,1.248069233866613,1.0053700107899652,1.3239591595238158
Mirt1,0.995589111462975,1.3884123987533787,,
Misp,1.3777512481658658,1.375550410845478,,1.5186691489721929
Mki67,1.1928928595912238,1.3218463576853596,1.0322230272721502,1.2033740192704538
Mkrn2os,1.8542617053188246,1.4081321545483405,1.871292300625069,2.1714399454921725
Mlana,0.9263907534051197,1.3631661814861782,1.2016127103818106,
Mlc1,,1.5309558938565957,,
Mmd2,,1.4569905809419244,,1.265290107408854
Mme,1.1240422643197274,1.1904327236287233,1.2255245448274807,1.5369526198274648
Mmp2,0.5583306956798526,1.3286953294726447,0.9447632420560302,1.1137854909628493
Mmp23,1.1047921774227851,1.356973798076241,1.1583684580032296,1.4816889599126326
Mmp24,,1.4245368119297899,,1.2729021473197895
Mobp,1.3850219172652847,,1.3188549448389513,
Mocos,1.1778601821532655,1.3883982974872282,1.4564158081903877,1.1431722378972855
Mogat1,,1.5684379307777359,,
Morc4,1.1608779212114864,0.6411137930615776,1.123780118483402,1.3691293180463042
Mov10,1.0355126628715556,0.9476420133304153,1.1289193547643865,1.5698360768322739
Moxd1,1.2622773944136678,1.3747045237898965,1.0435913645247084,1.2088291216617622
Mpeg1,,1.6682422286610978,,
Mpp2,1.06488045584089,1.1243473472534504,1.1311284406090116,1.3820921883459263
Mpp3,0.8724943910649627,1.3505368782232412,1.081229530453975,1.1980591096900832
Mpped1,,1.398406656635722,1.0132600094362474,1.0727448368461396
Mpzl2,1.137546332311365,1.3761361675667059,1.4034901635485377,1.9499412312830242
Mrap,,1.2396876257982004,1.701016805734857,2.2483437993583326
Mrc1,0.9840568599841405,1.282251534643351,1.0839904218974175,1.4633525480234844
Mreg,1.2167822880294206,0.7321314326996744,1.168646958415378,1.4493425903481527
Mro,,1.452839575556171,,
Ms4a4d,1.4223622299686636,,1.1608239657107717,
Msn,0.46753855377039444,1.3766974891071568,1.1304414825764044,1.0646519305948483
Msx2,1.559238048286755,1.2931710570264745,1.2718806353557344,1.3539907330032772
Mt3,1.345807881996719,1.3192630935905478,1.2718188062623064,1.0467446097281912
Mtfr2,0.0014500663952330647,1.2405497882000818,1.0814274044556207,1.3075466668030389
Mtmr11,1.4848617107442315,1.0185962421975276,1.2643214366738513,1.2904653087924338
Muc1,,1.328486040919163,,1.2261573920163522
Muc13,1.8615704116178835,1.4287534997131586,1.5344788451086118,1.6209075523537384
Muc3,,1.6097831540952992,,
Muc4,,1.380070381898493,,1.1122649148874306
Mxd1,1.1035184207907045,1.0188591589551745,1.3547326619535405,1.0822689627445221
Mybpc1,,,,1.4870673639554406
Mybpc2,1.4196994055405519,,,
Mybpc3,,1.3460384092246012,1.6642144101965255,1.8252604032543451
Myc,0.8615921749590955,1.0617092012050846,1.4391542752728947,1.071769804079585
Mycl,0.9229655048048168,1.32887937467474,0.9180223388863104,1.0104401297319292
Myd88,1.3672571712664532,0.6403983310199177,1.1101519451880937,1.3513113163108605
Myh13,1.3671545875062734,,,
Myl3,1.2400681036481616,1.2217595052519092,1.5015024103070371,1.8043240921392434
Myl4,1.0847556549887982,1.1758749915314421,1.3260588118390109,
Myl7,0.8999354881518121,1.4387107875243512,1.1524315427928482,1.2281698043885123
Myl9,1.0612283804216924,0.2915269412745525,1.2343511859535858,1.3465194387637798
Mymx,1.0989211212398726,,1.4722915322721146,
Myo1c,0.9738391776085986,1.3001365986716142,1.1680399851549235,1.3341335881433496
Myo1d,1.217277469973279,1.3352304025059654,1.107555056121129,1.4261263447426464
Myo1f,1.4780170201875071,,,
Myo1h,,1.4270678101360335,,
Myo5b,1.5918615814867525,0.9729360305757885,1.5446136338022802,1.28958176458938
Myo5c,1.0583963060194372,1.3283658714363962,0.9794333118854991,
Myo7a,1.4680844285137553,,1.4888272626065846,1.5888191672359877
Myof,1.2150682971169258,1.013464399684021,1.2368094077418252,1.8716357305064235
Myom3,,1.3452956784380539,,1.681897479414639
Myorg,1.2649833067862353,1.1138125737239921,1.3611985304407286,1.066682643283562
Myrip,,1.329915573792101,1.116310610301844,1.111048291266772
Myt1,,1.3185233608238207,,1.1304671265718738
Myt1l,,1.3815205970325557,,1.4262951699149644
Myzap,1.1503082459205758,1.1557063392218851,1.3288606018657387,1.3796811039965
N4bp3,0.6068475606392121,1.3325008397269298,1.0222395270369784,1.119656022201443
Naaa,1.305141500914763,1.2659075508905229,1.2324131133409895,1.6637086331852369
Nab1,1.0377367434975464,0.7210501727043843,1.3797228126860759,1.0413036990610385
Nacad,,1.3215937437324732,1.1919834957176676,1.3736846287461648
Naip2,,1.3253502861631339,,
Naip5,1.571702285392492,1.1157560995047067,,
Nalcn,,1.2864277740765926,,1.4943352212251413
Nanog,1.031871160174847,,1.5320143645852247,
Naprt,1.0704900305829228,1.1381016717194252,1.11549655219212,1.664495285264918
Napsa,1.419164856257704,,,
Nat2,1.0524808236737246,1.3304706741259669,1.0852657660040437,1.1417920169848947
Nat8,,1.395212908614559,,
Nbl1,,1.2283916342705967,1.3583167387139932,1.1878272113588948
Ncald,,1.2220111458295575,1.305141980712815,1.2142684696503765
Ncam2,,1.2430388245711192,,1.5059393235648055
Ncapg,0.14004316553298077,1.3911471535840432,1.0465392323179108,1.2211317360504994
Nckap1l,1.1310963339207598,1.215061343373355,1.1186147585678476,1.5996965347684629
Ndc80,1.1548326931959734,1.3547690486269366,1.082019424227705,1.132919677387151
Ndnf,1.0453265886083771,1.194684599976925,1.5844849209365908,1.0738127444347485
Ndrg1,1.1476631586670072,0.9005280524850806,1.4790842219279567,1.3595718039847897
Ndrg4,1.0288992549982132,1.145023659216792,1.117384564383364,1.3067625747549774
Ndst4,,1.1380555558706966,,1.3657773029797682
Ndufa4l2,1.085180630554971,1.3349856280518588,,1.1134834077287061
Neat1,1.1139455669929483,0.5904376711290911,1.1394724997177423,1.4578249009689868
Necab2,0.8071050617504395,1.306873336769731,1.0020537869322959,1.074047532461012
Nedd9,1.7674328474122076,1.104365854441839,0.0014500663952330647,1.1411625449744962
Nefl,0.6709423428832976,1.1377551760862374,1.0149330302211814,1.3129310313051985
Nek2,0.92301870266162,1.2190655632149336,1.0506812207216538,1.4365193178292635
Nell1,,1.4347690490026426,,1.1988734394573493
Nepn,,1.1968717918585097,1.81214411986298,1.581564473174078
Neto1,,1.4009700986017886,,
Neurl3,,1.2473140942139966,1.2129022686878261,1.4043931779286885
Neurod1,1.188855631055627,1.315298953849443,1.213658636941505,1.2165648471661972
Neurod2,,1.461670509994256,,
Neurod6,,1.4395930049722954,,
Neurog2,,1.3664354327049992,1.6411958774017164,1.1237492383233159
Neurog3,,,,1.3112712966909308
Nexmif,1.1538650659657272,1.3188419382864438,1.0190922202461963,1.3332805337549964
Nfam1,1.486963105263392,,1.2862026689817312,
Nfatc1,1.4787043031954321,0.2906994971793851,1.1640194810666826,1.480504807922742
Nfatc2,1.0358424654518361,1.0155154619677231,1.1371906160394218,1.4126425562434408
Nfix,1.0704652057398514,1.277117684488073,1.413168885985769,1.04918030556734
Nfkbid,0.8909438462366135,0.9420395211792082,1.226903851064602,1.3409037309606628
Nfkbiz,1.0463124910036994,0.5661055285874435,1.0864612119382762,1.3233980408583583
Ngfr,1.0478138615365589,1.2239879373720617,1.2003559105774606,1.3813012247589314
Nhlh2,,1.5825428758847766,1.2457373831226852,1.1618665581912075
Nid1,1.190158496996071,0.6739356100057907,1.2642229414041242,1.6494042930603023
Nid2,1.0514716428142594,0.6933955538216346,1.1402924072119551,1.5956373653410076
Ninj2,1.541766832601391,,,
Nkain2,,1.3210171976288272,,1.272514469204644
Nkain3,,1.4716790074594384,,1.1370856528861657
Nkain4,1.3747066592429618,0.4536662019180431,1.189656412624066,1.10496197503124
Nkd1,0.38830978147076267,1.3619359362487122,1.0466537656453252,1.0036636995267223
Nkg7,,1.829660407165254,,
Nkx1-1,,1.7674062001024564,,1.787772534144731
Nkx1-2,,,,1.7608300699894903
Nkx2-2,,1.6154223550399642,,
Nkx2-9,1.1607300543293555,1.291594795710642,1.1007497897000142,1.4598142253856192
Nkx6-1,,1.5178506639042555,1.597625808511018,1.1004058796510299
Nlrp10,,1.4731765455911354,,
Nlrp3,,1.3018055029284945,,
Nmi,0.9804982248948366,1.3264381536949965,1.0026005071789488,1.2802151126441703
Nodal,0.4502596570209674,,1.3898883797076576,
Nog,,1.2896188481906452,1.3737670088325518,1.1907534409858276
Nol4,,1.3972578538613376,,1.1539346827357146
Nos1,0.520468342047555,1.0540459459882998,1.1816185271755244,1.3057849253000715
Nos3,0.7526546373067624,1.1209382410903606,0.938726262834064,1.3053445349858948
Nostrin,1.9081818283674918,1.5279774626929008,1.6494122672202023,1.9041723453636967
Notch3,0.5158407504846295,1.3565172998172268,0.98692744633123,1.3658427215298303
Notum,1.341471641385402,,1.0159102732805683,
Noxred1,1.0392536710023415,0.6741196594060561,1.2186342130936856,1.5144174347216999
Npb,,0.5576694094819736,,1.633843136819193
Nppb,1.555941140497369,1.3473975610595286,,1.2904093512832633
Nppc,1.1967740842895416,1.3129636300859726,0.9686413885607704,1.1749011527895237
Npr1,0.5942025418345687,1.3107235716816792,1.1541980595559687,1.8209483371841613
Npr3,1.1726468740617402,1.3173101529898603,,1.3320196280245333
Nr0b2,,1.617639565825451,,
Nr2f1,,1.3161032098404721,1.0669259891521408,1.0434716629647431
Nr5a2,1.3795186438433262,1.0889428893192574,1.3426141677462688,
Nrarp,1.1505431462238624,1.3514803612692132,0.9566148013908685,1.193286209828319
Nrg1,1.3159801937900224,0.8867534793788283,1.2420449014774226,1.1025521401202771
Nrg2,1.3566956049446475,0.3417074808271171,1.1814301429728558,1.2874327860670192
Nrg3,,1.4250904974873435,,1.3384432711151857
Nrg4,0.7765378314571802,1.5039385427172567,1.2223718562117714,1.7353745030194714
Nrk,1.4117371735297533,1.1612504251405822,1.264751582071143,1.3010941714067052
Nrn1,1.4854870330820944,1.0970749353173144,1.5481550425197275,1.4036930125126499
Nrsn1,1.0731089546493155,1.4277843460572492,,1.2227191831121582
Nrsn2,,1.6337471176175258,,1.547597532598382
Nrxn1,1.0343295920517632,1.3038711467987265,1.0284703829501074,1.1675370798411542
Nrxn3,,1.307785382884796,1.114188574546976,1.357921114848151
Nsg2,1.0352540237996426,1.1638729744444207,1.3948033251444774,1.0878385245331756
Ntf3,1.4451068274412284,1.229182358345422,,1.2689817227137499
Ntf5,1.0174371344474586,1.3721827683926993,1.2018538747082381,1.9175429654351028
Ntm,,1.3182292717143647,1.1282853298493096,1.0865724555609035
Ntn1,,1.42571037825653,0.9121418299910183,1.1402668821689959
Ntn4,1.2961443489760367,0.6827242462668371,1.397224890261738,0.9953212097438109
Ntrk1,0.5380391007913702,1.1688279963021209,1.108676495896099,1.428509408674022
Ntrk3,,1.2356706945326887,,1.3237995355940044
Nts,,1.3724422718155767,,
Ntsr2,,1.4484647482844613,,
Nuf2,0.10881372551217162,1.3395061664034562,1.0345110617993194,1.3961256517134886
Nuggc,1.327379488719789,,,
Nup62cl,1.089707438535767,0.29074100565144145,1.1006667971750537,1.6391949415326668
Nusap1,0.6598113554861365,1.2721615938268753,1.0703585253201136,1.3118691723554088
Nwd1,,1.456169564512326,,
Nwd2,,1.4082827194280503,,1.4282913532923598
Nxf7,1.773648195536204,0.2932813805632991,1.8449541817183799,2.081837311020966
Nxph1,,1.3883154574535077,,1.7109461365950644
Nxph4,1.1837923224229265,1.3352555051747366,,1.413581065495345
Nyap1,0.9960686818476316,1.0522587601862659,0.9835274454532339,1.3559892878664914
Nyap2,,1.3447881772437777,,1.5497114901374904
Oaf,1.1496751236335727,0.2914765681988515,1.075389830555244,1.4210393346815589
Oas1a,,1.4906980461156683,,
Oas3,1.106631693431535,,1.3970504472764071,
Oasl1,0.8965216595796573,1.3185384768905501,,
Oasl2,0.8596940519615756,1.3675648907442295,1.426576740992171,
Obp2a,,1.4416477947153108,,1.8220229003801387
Ocln,1.0652570535149293,1.3351000866311344,1.2652013768381567,1.4708754359806187
Odf3b,,1.8082601513685623,,
Oip5,0.0014500663952330647,1.2963854804867974,1.1780862693339882,1.394776335140686
Oit1,,1.4900418926361474,,
Olfm3,,1.45271731081199,,1.4669980513876122
Olfr1033,,1.3895477695023886,,
Olfr1459,,1.3555860905834947,,
Olfr374,,,1.7027632532503632,
Olfr376,,,1.6786636949871303,
Olfr815,,,1.6847297852823693,
Olfr985,1.326870333543011,,,
Olig1,,1.5264987300253734,,1.313339711353061
Olig2,,1.5180605531012843,1.0334528341677935,1.204854319677825
Omg,,1.5192572983301247,,
Onecut3,,1.0234809485970757,,1.5657297033420354
Ooep,1.120634704130988,,1.380861546877552,1.790841982765985
Oprd1,1.3597220664786271,,,
Oprl1,,1.406789428392929,1.1601303209138443,1.5039908126194446
Optc,,1.1503969353657921,,1.4802173273924684
Orc1,0.0014500663952330647,1.4435037360890584,1.0292149435989866,1.109729099039092
Orm1,,1.8283873463551248,,
Osbp2,,1.3519461547036975,,1.6142534518332776
Osbpl10,0.39763442380230984,0.9523186929708294,1.2244578670120014,1.4130377312564635
Osgin1,1.4548535503060396,1.2300032059716055,,
Osr1,,,1.6152768581653458,
Otp,,1.3346910916521808,,1.3014855154632419
Otud7a,1.0069001365901769,1.3313718434881139,0.9861303426272428,1.1406864160170598
Otulinl,1.4301618915145808,1.0202872768046902,1.1371701816321012,1.1137037796801654
Ovol2,1.0390657861433028,1.6802630626881037,1.20208769838215,2.156833493318728
P2rx4,1.1120054243622748,0.6133363723440984,1.1761426909270893,1.3219168267556527
P2rx7,1.1091004449941342,1.3040893303159966,,
P2ry14,,1.0736760163129861,,1.3562114668928307
P2ry2,1.1162255505028387,1.5058866413201257,,1.4486154783407184
P2ry6,,,,1.4958878956213941
P3h2,1.9143049651322102,0.751302817402071,1.2610450272078637,1.9191518258646654
Pabpc1l,1.087044662167712,1.2549334944564663,1.3048603608146865,1.201761723991148
Pabpc4l,0.4914324929534666,1.5955336216732925,1.0200615074328019,1.1437785048770766
Pabpc5,,1.362255693050772,,
Pabpc6,1.3684782860928908,,,
Pacrg,,1.3305491050022185,1.1005258794122637,0.5371149378105585
Pacsin1,1.193308728630732,1.3965868159932924,1.0012999483216332,1.156698189343842
Padi6,1.4937100911772934,,,
Pak6,1.0953688859116062,0.7108461638803126,,1.4713369213357845
Pak7,,1.299795172380303,1.1838633288176226,1.428632944363932
Pamr1,,1.3283911551001146,,1.7994123071855181
Panct2,1.3106640555875047,1.1279832543113135,1.0083581518986857,1.8303320256322138
Pantr1,,1.3196056984590105,1.555873520744676,0.9862311374898235
Pantr2,,1.3693686042849618,,1.2690227101323583
Paqr5,1.3660723132497063,1.7015665971918885,1.10235200638355,1.6750072828259412
Paqr7,1.4207713629543928,1.123323499295214,1.2074303800641322,1.2965258008122174
Paqr9,1.0809877402838408,1.4449165996456175,,1.165822724669085
Parp10,0.5357068717236688,1.212986036963588,1.3658022495579851,1.2150998444374437
Parp14,0.9327945615578166,1.306927438699332,1.7314532873461284,1.2071281883594214
Parp9,0.001477295445306086,1.2641590709567165,1.3431923901071532,1.0496227893456127
Parpbp,0.8563023575222063,1.374344505478008,1.0768126689471267,1.2540234438978577
Patj,1.0830101429470356,1.2905130658287174,1.230984415889112,1.453530830796198
Patl2,0.8969707731523641,1.325919884938442,1.1623087065367914,1.8691937683437096
Pax2,,1.339510913826259,1.1207499890632755,1.1980422498779284
Pax3,,1.148663316124617,1.6554235354137028,1.1825130153562058
Pax5,,1.3614741313103607,,1.2406546671368786
